,price,sqft_living,grade,lat,long,price_sqft,price_sqft_transformed,min_dist_park,closest_distance_to_top_school,closest_distance_to_scientology
5754,580000.0,0.3615106865148254,8,47.6191,-122.04299999999999,269.7674418604651,0.3276977730820054,-1.0673117803619392,-0.08910934539301466,0.3893458742072606
5756,215000.0,0.33883406866792753,7,47.3041,-122.28,100.93896713615024,-2.4556916989565507,0.6075463473459806,2.0561243810359535,1.2704429268427537
5757,648000.0,1.004131331324487,9,47.5672,-122.01100000000001,236.4963503649635,-0.013080983336740381,-0.8584081968410683,-0.30966504072648193,0.5926725895812078
5758,705000.0,1.401176963756683,9,47.5959,-122.01799999999999,223.8095238095238,-0.15077102096848374,0.2967604355067508,-0.060113226349763495,0.5144733910191731
5759,465000.0,-0.583495835720468,8,47.6685,-122.365,320.6896551724138,0.8047913956899798,1.0243305292717368,-1.129119062690424,-1.3845574949909778
5760,650000.0,0.6410017876338546,8,47.6762,-122.35600000000001,270.8333333333333,0.34149265585889366,-0.5540300004951629,-0.38363698671939495,-1.2187189615648428
5761,335000.0,0.5077743334745831,7,47.4182,-122.33200000000001,146.9298245614035,-1.2309679657360468,0.5709900412318997,1.2031738234798244,0.427341311734357
5762,640000.0,0.5423352337895949,8,47.7713,-122.12200000000001,277.05627705627705,0.4048560237372438,0.18370119926317327,0.8729025748806886,0.017968234843530374
5763,638250.0,0.708751856519529,9,47.6262,-122.03,259.4512195121951,0.22667412349148813,1.0225842988203497,-0.4808394206668124,0.44933285253861455
5765,375000.0,-0.3229319925266089,7,47.5533,-122.307,231.4814814814815,-0.06654121327814252,0.46300745772522606,-1.0752531501286477,-0.9739938261680022
5766,842000.0,0.3857258721466417,8,47.5685,-122.21700000000001,388.0184331797235,1.3081859098846833,-0.9739430646284236,-1.5537146591409607,-0.5035722216690285
5767,499950.0,1.1400769252954,8,47.7707,-122.35,173.59375,-0.756240174151634,1.3304988356918939,-0.38448116904177815,-1.2468248409747882
5768,810000.0,1.5336120376100353,11,47.6398,-122.05,246.9512195121951,0.0967609246178982,0.2662405751647755,0.0148007590562777,0.36503597857476877
5769,310000.0,1.1570614694975132,7,47.74100000000001,-122.095,106.89655172413794,-2.2601880231558464,1.4589022438610586,0.7714550822725258,0.2160075751113874
5770,730000.0,0.3722459868401697,9,47.6994,-122.34899999999999,337.962962962963,0.9417342097870522,0.3391655040692607,-0.508182811749024,-0.6641870733914284
5771,637800.0,0.47802468927861064,7,47.6738,-122.292,283.46666666666664,0.47004036191715737,-0.6298625752224151,-1.034791506140737,-0.9705575133139854
5772,225000.0,-0.7697613987560095,5,47.477,-122.209,167.91044776119404,-0.8464264974576521,0.92379301622227,0.7760890551418755,0.17079780494721694
5773,417500.0,-0.6879385303621102,7,47.7248,-122.359,300.35971223021585,0.6336226458893413,-0.03830730317420753,-0.23452490620879704,-0.370708572561601
5774,265000.0,-0.3521513969789328,7,47.2015,-122.00299999999999,165.625,-0.8825824470566018,0.1286286231458659,2.07298891250225,2.5226754283515738
5775,550000.0,0.23808932797901547,8,47.62,-122.04299999999999,268.2926829268293,0.31216836678700616,-0.5296146240077646,-0.09863533625281143,0.38950801453683553
5776,625700.0,0.8266977298382983,7,47.5547,-121.89200000000001,243.46303501945525,0.0563227990551876,-0.39413923877106066,0.3384429912432982,1.1142751369604884
5777,595000.0,0.9223302184168565,9,47.7383,-122.22,223.68421052631578,-0.1523905895074676,-1.2936188383929803,0.42762024276160693,-0.3276187201892538
5778,270000.0,-0.4403831045648589,7,47.4766,-122.15299999999999,175.32467532467533,-0.7269549558787268,0.4935199033702393,0.4933669079915694,0.32054123100039306
5779,739375.0,0.9014156427236061,7,47.6188,-122.30799999999999,280.0662878787879,0.4359919998331734,-0.2878351868708344,-1.880921047853751,-2.5281709923169964
5780,357562.0,-1.0166723797729535,8,47.5522,-121.999,295.5057851239669,0.5898374401742111,-0.07524527624520219,-1.6442195600220881,0.6710342218560421
5781,1010000.0,1.9858764248174532,11,47.7203,-122.12799999999999,268.6170212765957,0.31631932241500205,0.5255421101919877,0.462382150140297,0.1702439900329327
5782,455000.0,-0.7513327030392748,8,47.7171,-122.03299999999999,337.037037037037,0.9345431187821819,0.5253348858932726,-0.6249750309531037,0.5587531555372826
5783,310000.0,0.858909603950358,8,47.3257,-122.365,119.23076923076923,-1.9020657139699246,0.8808057744294986,1.4089619373562075,1.0359784649386532
5784,415000.0,2.111826096989625,6,47.5621,-121.92399999999999,106.41025641025641,-2.2751800937140545,1.273184895428565,0.39256069853163233,0.9296087341669503
5785,452000.0,-0.7697613987560095,8,47.7212,-122.36399999999999,337.3134328358209,0.9367195699846214,-0.10156313531133347,-0.01486061885468445,-0.3587891630246054
5786,810000.0,-0.12958231367213702,7,47.6363,-122.20200000000001,460.22727272727275,1.7522725574049263,-0.1562241657619651,-0.1545341436072326,-0.5163887482094255
5787,730001.0,-0.016310116285324295,7,47.6862,-122.395,396.7396739130435,1.3754152364970396,-1.14129652601846,-0.7366945531934088,-0.8615026611689911
5788,825000.0,1.2286069212987563,9,47.6627,-122.00299999999999,276.8456375838926,0.40303219513550165,0.595348276393108,0.5903702642052779,0.62779054295984
5789,665000.0,-0.1663673486153113,8,47.6532,-122.34,384.39306358381504,1.2801596383896898,0.9587693170595653,-0.3756469007576841,-1.6178792251035636
5790,327500.0,-0.28221614706250814,8,47.4507,-122.139,198.4848484848485,-0.42989342590183255,2.342153990108213,0.5814621351147241,0.5012278521453714
5791,699950.0,1.6205922981199687,9,47.5855,-121.98700000000001,207.70029673590506,-0.3236578193824947,1.0365419897233508,0.06262126860624993,0.6812696400991067
5792,424000.0,0.4211114873556373,9,47.3139,-122.116,192.72727272727272,-0.4966294495537185,1.225543455924548,1.0904323880736984,1.588935584915644
5793,657000.0,0.3965603560912216,7,47.6846,-122.361,301.3761467889908,0.6444869714379831,-0.3747082633193801,-0.6487273183465405,-1.0034345241078695
5794,445000.0,-0.5177902745223674,7,47.6208,-122.10600000000001,298.6577181208054,0.6180746927636586,0.15312917800715858,-0.990801406918558,0.10537234360145871
5795,450000.0,-0.45703255293911804,8,47.641999999999996,-122.374,294.11764705882354,0.5790394381393529,0.8636322462597879,-1.2636731343790766,-2.0259935527897848
5796,350000.0,-1.072972882447744,7,47.7276,-122.241,296.6101694915254,0.6005276160083229,-0.6528908270720206,0.08184747875477104,-0.3193574205470877
5797,460000.0,0.27308902265274115,9,47.4835,-122.13600000000001,221.15384615384616,-0.17764673598847944,-0.6119127710413103,0.14149489698275905,0.336901527411384
5798,385000.0,1.4532795741807993,8,47.3931,-122.18299999999999,120.3125,-1.8723587072748566,-2.408455299741076,0.9724783330800623,0.7553496301792763
5799,272000.0,0.032624572829381526,7,47.3214,-122.34700000000001,144.68085106382978,-1.278788642352937,-0.42041129050387704,1.5543830793697755,1.0630047264600075
5800,535000.0,0.7647096737863871,7,47.6903,-122.042,213.14741035856574,-0.26298854642859093,-0.6873494147223456,-0.19314857375486028,0.48984892492884535
5801,216500.0,-1.3100166880582473,6,47.3688,-122.08,204.24528301886792,-0.3639063802050642,-0.08463837171006847,0.5057029860395905,1.092434041466591
5802,325000.0,0.33883406866792753,8,47.3406,-122.057,152.58215962441315,-1.113886452378356,-0.17979147090897873,0.4526833417121806,1.5386707625231282
5803,420200.0,-0.8039576712814882,7,47.7229,-122.18,318.3333333333333,0.7839519916246583,-0.30998919717529577,-0.3278103396317512,-0.042902985979762186
5804,258000.0,-1.3557611526861928,6,47.5111,-122.256,248.07692307692307,0.11032905904761071,-0.9176006399574395,-1.3846479904146618,-0.21669930060508868
5805,450000.0,-1.1328976017458126,7,47.6985,-122.348,391.30434782608694,1.3340661379646248,-0.33559778785740957,-0.6092390617841352,-0.678463227749415
5806,720168.0,0.3255765657843933,7,47.6893,-122.359,339.70188679245285,0.9554991577423241,0.5306372114053711,-2.3272634780616346,-0.8817164874084484
5807,652000.0,0.33883406866792753,7,47.6746,-122.36200000000001,306.1032863849765,0.6830606655948349,0.6655574113886976,-0.8131936673458244,-1.26100535689147
5808,569500.0,0.5745945104459379,8,47.6314,-122.03,243.3760683760684,0.05539286049853824,-0.2560936271502943,-0.35908769502367943,0.4511417812366091
5809,411000.0,0.47802468927861064,7,47.3787,-122.09100000000001,182.66666666666666,-0.6230365289039592,1.1247588767641965,0.21486526150445384,0.9938182059059009
5810,524950.0,0.043924024540264145,7,47.6831,-122.381,277.75132275132273,0.41133581740756914,-0.05830234562591943,-1.310021091116961,-1.0039493992628168
5811,153000.0,-1.1570614694975132,6,47.7369,-122.321,134.21052631578948,-1.5313595784577732,-1.678155135969977,-0.2000792066331463,-0.6088477068379547
5812,775000.0,1.042246741832409,9,47.5791,-122.37799999999999,278.7769784172662,0.4237029634110308,1.4823601599132032,-1.9512978847107934,-1.4099503030418414
5813,338500.0,0.6287243565705408,8,47.3677,-122.17299999999999,141.63179916317992,-1.3541611047186837,0.3440835214673132,0.9467637240016907,0.8829519907940461
5814,570000.0,0.6287243565705408,8,47.6809,-122.113,238.49372384937237,0.00712501471007151,1.0318088873328741,-0.8111618033778609,0.1649201448650518
5815,653000.0,0.9416998217386928,9,47.372,-122.036,243.65671641791045,0.0585160123766924,-1.3280043168911784,0.1183965856550561,1.273989656288945
5816,435000.0,-0.4101694062052078,8,47.604,-122.307,278.84615384615387,0.424419909778773,-0.7288041003672627,-0.8960011194545627,-2.2503198527539725
5817,207000.0,-1.1743865247136833,6,47.4997,-122.31700000000001,183.18584070796462,-0.6157789136854773,-0.9806670831469239,0.4491921504531535,-0.20809964479884793
5818,540000.0,-1.1946284406765848,7,47.619,-122.096,482.14285714285717,1.8699722950672462,-1.1845516157302036,-1.4053795995922689,0.1472568539766991
5819,386000.0,0.23808932797901547,8,47.3978,-122.31299999999999,188.29268292682926,-0.5515377324501262,-0.7058306041205099,1.3076263878355285,0.5826414153679983
5820,265000.0,0.858909603950358,8,47.2961,-122.18799999999999,101.92307692307692,-2.4306178176323736,0.5970813704665793,1.3816222350500298,1.577946861882384
5821,250000.0,-1.3340661379646257,7,47.5549,-122.363,238.0952380952381,0.0037637150038947018,0.4799799932027374,-0.6894602946410272,-0.9359408846148171
5823,455000.0,1.0757569350685376,9,47.3686,-122.05799999999999,161.86410530060476,-0.9465963641493688,-0.2572869344891412,0.2049232906971004,1.1915507167400499
5825,759000.0,0.4878930103874749,7,47.5886,-122.288,335.8407079646018,0.925523703546998,-0.762725994017585,-0.16557922233751962,-1.5505940467605104
5826,970000.0,2.5641935512679415,10,47.6392,-121.988,218.96162528216703,-0.20263899458678414,-1.1836941787852848,0.5111461839201842,0.669201510705858
5827,690000.0,0.6768541480424047,9,47.5534,-122.16,283.95061728395063,0.4746008209293493,-0.04267128165200801,-0.2568817818921314,-0.07295921689437387
5828,789900.0,1.669112456535541,10,47.5706,-122.152,230.96491228070175,-0.07245577443221678,1.8861870412655448,-0.6517549082327125,-0.09887308348317074
5829,447500.0,-1.072972882447744,7,47.6947,-122.346,379.23728813559325,1.2414792911831887,1.666581461549464,-0.48149499835435056,-0.7486047455187511
5830,440000.0,0.19058741753346198,7,47.7328,-122.2,218.90547263681592,-0.20326747887195387,-1.0409181305251065,0.21271248569728723,-0.21090024397793708
5831,278000.0,-0.9795114633875127,7,47.3718,-122.073,226.01626016260164,-0.12540710711714984,1.1606353183757356,0.3817332671086981,1.0953874465320288
5832,980000.0,1.0124743363652702,8,47.6729,-122.334,356.3636363636364,1.0798032090875087,0.6083924737748349,-1.0512416559323732,-1.2239211233790543
5833,245000.0,-0.8409063506463136,7,47.3652,-122.18299999999999,188.46153846153845,-0.5501401973209572,0.8934159842691242,1.0289140993134942,0.8814887749769393
5834,287000.0,-1.1328976017458126,7,47.4629,-121.744,249.56521739130434,0.12681820361630405,-0.46513002141622817,0.5232305457131597,2.197880855621288
5835,435000.0,0.4417658421101638,7,47.4853,-122.03399999999999,195.94594594594594,-0.46015075641845943,-1.0656398242668785,0.688853675085681,0.7211595755839999
5836,585000.0,0.23808932797901547,9,47.5279,-122.161,285.3658536585366,0.4896106776290195,0.24066785494932946,-1.6844616534032193,0.05103340392375974
5837,616000.0,-0.20722283341214087,8,47.6539,-122.40799999999999,362.3529411764706,1.1264301771403864,-0.6162328747871156,0.24466144348303567,-1.411326002671219
5838,203000.0,-0.33750567379756014,7,47.3187,-122.179,126.08695652173913,-1.7271555394196938,1.3893692914393627,1.2597321794284515,1.2745620220849814
5839,860000.0,0.9835733673308725,8,47.6624,-122.361,316.1764705882353,0.7638614407659543,0.9751751774660298,-0.24630518665271292,-1.5066943067454117
5840,833000.0,0.40744159301214816,8,47.6627,-122.189,380.365296803653,1.249460293528705,-0.7893480830327063,-1.4391731025111398,-0.30616763973941036
5841,565000.0,0.9937998476648138,8,47.7739,-122.164,206.95970695970695,-0.3326738685683569,-0.6742514240255004,0.8088275242776414,-0.2511902927166873
5842,572500.0,0.7380888474045281,9,47.5355,-122.179,229.91967871485943,-0.08415516661638575,0.17466993022666386,0.2597800981132544,-0.08309738839042899
5843,254000.0,-0.48648036042064535,7,47.54600000000001,-122.29299999999999,168.21192052980132,-0.8419194165809544,-1.6455255080626106,-0.4827862037844197,-0.7512511512213308
5845,900000.0,2.023292079235193,9,47.7696,-122.021,236.2204724409449,-0.016310116285324295,0.3684207230253898,0.9122627149853565,0.4695857743442747
5846,899000.0,0.11567779147481824,9,47.6731,-122.199,461.02564102564105,1.756973457109368,1.4888646655163018,-1.3100158482722937,-0.3124206017182006
5847,560000.0,-0.8409063506463136,7,47.5482,-122.39200000000001,430.7692307692308,1.5887063456630908,-0.2664612199458244,-0.15382254546208018,-0.671745976115315
5848,512500.0,-0.33750567379756014,7,47.5966,-122.14399999999999,318.3229813664596,0.7838612399272494,0.19760128421771359,-0.3242536580191128,-0.11283952824868597
5849,775000.0,0.22648937660749174,7,47.6786,-122.36,379.9019607843137,1.2464705570694246,-0.358071191205989,-0.36022498917019863,-1.1523329365174548
5850,200000.0,-2.4320166996367525,5,47.4953,-122.169,285.7142857142857,0.49497095846643646,-0.13510836558896286,0.4428653377727353,0.178173408900575
5851,172000.0,-1.5336120376100353,6,47.5285,-122.354,177.31958762886597,-0.6967392806837323,-0.0871174121848494,-1.3310157711398443,-0.49744146396766087
5852,219900.0,-1.6844636845245369,6,47.5065,-122.338,241.64835164835165,0.03725754525407652,-0.29714826917503134,0.3955590578437613,-0.2703534917854353
5853,641200.0,-1.3100166880582473,7,47.6218,-122.193,604.9056603773585,2.4244476314274745,-0.6259149819592231,0.26556032767090254,-0.4616306175383187
5854,473000.0,0.3965603560912216,7,47.7078,-122.234,216.9724770642202,-0.22280839677861505,-0.876541878998188,0.19921161388464984,-0.2393371484762621
5855,540000.0,0.23808932797901547,8,47.6212,-122.038,263.4146341463415,0.26196367576327695,-0.7745195167487746,-0.625850574953868,0.4165029214398798
5856,295000.0,-2.183092089298852,6,47.607,-122.29700000000001,393.3333333333333,1.3478246832941578,0.3607552232745722,-1.1496320796080162,-1.9907501958897398
5857,370000.0,-2.00423357987982,6,47.6546,-122.35600000000001,462.5,1.767743860977972,-0.8440080464283686,-0.6859401053725857,-1.6520889462411716
5859,275000.0,-0.6879385303621102,6,47.5603,-121.89399999999999,197.84172661870502,-0.43798956471016076,0.8391687650053206,0.07468123623244945,1.090320910460132
5860,89000.0,-1.7164151476324772,6,47.3026,-122.363,98.88888888888889,-2.5783355102533614,0.14804075998237293,1.7595625139045583,1.2828107142205618
5861,175000.0,-1.3340661379646257,6,47.7595,-121.473,166.66666666666666,-0.8643650473631331,-1.6135548082398246,3.5659392357814252,3.2141344183639853
5862,490000.0,0.6533766109715351,9,47.3384,-122.34,203.31950207468878,-0.37474032119366285,-0.9535944966731515,1.4159500572742811,0.9258991237922762
5863,342400.0,-1.072972882447744,7,47.7352,-122.23200000000001,290.1694915254237,0.5409084744776087,-0.04646364129265481,0.31028666700482466,-0.3445716181660637
5864,345000.0,-1.1570614694975132,7,47.6012,-122.296,302.63157894736844,0.6545566178254557,0.693314784834697,-1.3750662897399653,-1.8643674407038469
5865,399000.0,-2.4320166996367525,6,47.6212,-122.296,570.0,2.268971289434904,-0.36035272083827474,-0.011248750805159457,-1.9898588930873804
5866,550000.0,0.24972140621486769,8,47.5549,-122.176,266.99029126213594,0.2991278763130758,-0.30209341952274715,-0.6059551370102935,-0.17636312574302707
5867,652450.0,0.4528584793924642,8,47.563,-122.178,292.57847533632287,0.5668062977257631,-0.026346607268038877,-1.2757511086829716,-0.22627731252054273
5868,438000.0,0.11567779147481824,8,47.739,-122.351,224.6153846153846,-0.1418465653440033,1.4733929453892638,-0.2723459357917756,-0.5878972947342864
5869,605000.0,0.3005420014373436,7,47.5743,-122.37799999999999,288.0952380952381,0.5190027476225613,1.8784241921334823,-0.5523042467693776,-1.3265104052936965
5870,395000.0,0.33883406866792753,7,47.512,-122.16,185.44600938967136,-0.588273196828212,-0.508711915206128,0.3921053209301004,0.1283047369069472
5871,449950.0,0.032624572829381526,7,47.6031,-122.303,239.33510638297872,0.014360732644354238,2.71375020223023,-1.1227756519005945,-2.0945678532806
