,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
16,starbucks-monroe-17,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.859892, 'longitude': -121.967629}",(360) 794-9292,49654.58766017324,rsWAJYmjbcaj845pRTw6uw,https://s3-media3.fl.yelpcdn.com/bphoto/DR87hz0dsLOSEmyZBNSV2Q/o.jpg,False,"{'address1': '19651 SR-2', 'address2': None, 'address3': 'Safeway', 'city': 'Monroe', 'zip_code': '98272', 'country': 'US', 'state': 'WA', 'display_address': ['19651 SR-2', 'Safeway', 'Monroe, WA 98272']}",Starbucks,+13607949292,,5.0,1,['delivery'],https://www.yelp.com/biz/starbucks-monroe-17?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
17,starbucks-puyallup-15,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.135241, 'longitude': -122.295006}",(253) 864-7277,49916.74539507244,BCenAuMBQSQMQs3IcZpefw,https://s3-media3.fl.yelpcdn.com/bphoto/lkuVOkxrEn3rpv-n-SwJCg/o.jpg,False,"{'address1': '13308 Meridian E', 'address2': '', 'address3': 'Safeway', 'city': 'Puyallup', 'zip_code': '98373', 'country': 'US', 'state': 'WA', 'display_address': ['13308 Meridian E', 'Safeway', 'Puyallup, WA 98373']}",Starbucks,+12538647277,$,3.5,3,['delivery'],https://www.yelp.com/biz/starbucks-puyallup-15?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
18,starbucks-kenmore,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.759026, 'longitude': -122.24773}",(425) 487-2001,50033.040954990734,IhN_lBNHkqk0E8C9yrYBMw,https://s3-media1.fl.yelpcdn.com/bphoto/67vtJtpZtr5lB5t0wwuNnQ/o.jpg,False,"{'address1': '6850 NE Bothell Way', 'address2': '', 'address3': 'Safeway', 'city': 'Kenmore', 'zip_code': '98028', 'country': 'US', 'state': 'WA', 'display_address': ['6850 NE Bothell Way', 'Safeway', 'Kenmore, WA 98028']}",Starbucks,+14254872001,$$,2.5,3,['delivery'],https://www.yelp.com/biz/starbucks-kenmore?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
19,starbucks-monroe-9,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.862319, 'longitude': -121.980733}",(360) 794-5808,50179.170752200975,b85hb-w9rLZxxiuAZYoJxw,https://s3-media1.fl.yelpcdn.com/bphoto/Pq4ancjzZj_ZKuikYjEeZw/o.jpg,False,"{'address1': '18629 Sr 2', 'address2': '', 'address3': '', 'city': 'Monroe', 'zip_code': '98272', 'country': 'US', 'state': 'WA', 'display_address': ['18629 Sr 2', 'Monroe, WA 98272']}",Starbucks,+13607945808,$$,2.5,25,['delivery'],https://www.yelp.com/biz/starbucks-monroe-9?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
20,starbucks-seattle-104,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.660422, 'longitude': -122.369309}",(206) 789-9322,50247.982023683304,vX2MD8W0FHlzfgP3oSas8Q,https://s3-media3.fl.yelpcdn.com/bphoto/TkNqFMdJnUe4YB8qU1FWCQ/o.jpg,True,"{'address1': '4400 11Th Avenue Nw', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['4400 11Th Avenue Nw', 'Seattle, WA 98107']}",Starbucks,+12067899322,$$,3.5,23,['delivery'],https://www.yelp.com/biz/starbucks-seattle-104?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
21,starbucks-seattle-395,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.660451, 'longitude': -122.36933}",,50250.977763527946,GvVJ8JZgXvgOhuDQOPNYhg,https://s3-media3.fl.yelpcdn.com/bphoto/ey5H1OhsGMiWFTNyAtaByQ/o.jpg,False,"{'address1': '915 NW 45th St', 'address2': None, 'address3': None, 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['915 NW 45th St', 'Seattle, WA 98107']}",Starbucks,,,3.0,1,[],https://www.yelp.com/biz/starbucks-seattle-395?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
22,starbucks-seattle-181,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.704448, 'longitude': -122.325939}",(206) 306-8525,50291.8608495931,X-ZmhkON4eCKam12ZpSRvg,https://s3-media4.fl.yelpcdn.com/bphoto/-lwrfPiYslrwQi3hAbZkjA/o.jpg,True,"{'address1': '401 NE Northgate Way', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98125', 'country': 'US', 'state': 'WA', 'display_address': ['401 NE Northgate Way', 'Seattle, WA 98125']}",Starbucks,+12063068525,$,3.5,20,[],https://www.yelp.com/biz/starbucks-seattle-181?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
23,starbucks-seattle-123,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.708766, 'longitude': -122.321481}",(206) 367-6651,50321.33818277423,NBetEhyFn-r4sfvwtr7Z1w,https://s3-media2.fl.yelpcdn.com/bphoto/3G0S_oNqf74kl_kD1Rv-qA/o.jpg,False,"{'address1': '540 NE Northgate Way', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98125', 'country': 'US', 'state': 'WA', 'display_address': ['540 NE Northgate Way', 'Seattle, WA 98125']}",Starbucks,+12063676651,$,3.0,43,['delivery'],https://www.yelp.com/biz/starbucks-seattle-123?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
24,starbucks-seattle-69,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.677841586966, 'longitude': -122.354618}",(206) 781-4153,50337.1813179027,kjhNwdh9m-tgYVfL7qz8sg,https://s3-media3.fl.yelpcdn.com/bphoto/XOLQ5vd4qWh_03-AXcUGSg/o.jpg,True,"{'address1': '316 N 67th St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['316 N 67th St', 'Seattle, WA 98103']}",Starbucks,+12067814153,$,3.5,44,['delivery'],https://www.yelp.com/biz/starbucks-seattle-69?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
25,starbucks-seattle-138,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.732929, 'longitude': -122.291939}",(206) 440-3366,50355.79579957638,DgCD_8UEe_zAJ0M7YvBWBg,https://s3-media1.fl.yelpcdn.com/bphoto/vxEZGCL3rOxeGJ92cYZEMQ/o.jpg,False,"{'address1': '14330 Lake City Way NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98125', 'country': 'US', 'state': 'WA', 'display_address': ['14330 Lake City Way NE', 'Seattle, WA 98125']}",Starbucks,+12064403366,$,3.0,33,['delivery'],https://www.yelp.com/biz/starbucks-seattle-138?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
26,starbucks-bothell-16,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.778784, 'longitude': -122.220698}",(425) 482-2767,50352.442381316825,Zkk_P1vIDZlMrblDa1c6Xg,https://s3-media4.fl.yelpcdn.com/bphoto/9VkVw8mf2DETzrKqJBqt6g/o.jpg,False,"{'address1': '24040 Bothell-Everett Hwy', 'address2': None, 'address3': '', 'city': 'Bothell', 'zip_code': '98021', 'country': 'US', 'state': 'WA', 'display_address': ['24040 Bothell-Everett Hwy', 'Bothell, WA 98021']}",Starbucks,+14254822767,,2.5,3,['delivery'],https://www.yelp.com/biz/starbucks-bothell-16?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
27,starbucks-seattle-275,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.689468, 'longitude': -122.344951}",(206) 782-2478,50460.27901970433,hJX0eqTZm03EtZYfNJzAEA,https://s3-media3.fl.yelpcdn.com/bphoto/ps-V5l4VCxMO5bhwxEEfAA/o.jpg,False,"{'address1': '8301 Aurora Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['8301 Aurora Ave N', 'Seattle, WA 98103']}",Starbucks,+12067822478,$$,3.0,32,['delivery'],https://www.yelp.com/biz/starbucks-seattle-275?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
28,starbucks-seattle-228,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.708795, 'longitude': -122.324759}",(206) 494-0897,50516.78457344694,A3yLNLNwlb1_l7FXPmM3_Q,https://s3-media2.fl.yelpcdn.com/bphoto/i3cKplL3gjgBfvqh7Nw7OQ/o.jpg,False,"{'address1': '302 NE Northgate Way', 'address2': '', 'address3': 'Target', 'city': 'Seattle', 'zip_code': '98125', 'country': 'US', 'state': 'WA', 'display_address': ['302 NE Northgate Way', 'Target', 'Seattle, WA 98125']}",Starbucks,+12064940897,$$,3.0,10,['delivery'],https://www.yelp.com/biz/starbucks-seattle-228?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
29,starbucks-seattle-70,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.708268, 'longitude': -122.332165}",(206) 417-1403,50919.92075181666,kc9MGfPZnHjWsvQpIUXJnQ,https://s3-media4.fl.yelpcdn.com/bphoto/gxWbCdCR_Zo0Km-nYx4obg/o.jpg,False,"{'address1': '2137 North Northgate Way', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98133', 'country': 'US', 'state': 'WA', 'display_address': ['2137 North Northgate Way', 'Seattle, WA 98133']}",Starbucks,+12064171403,$$,3.0,79,['delivery'],https://www.yelp.com/biz/starbucks-seattle-70?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
30,starbucks-puyallup-21,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.11865961, 'longitude': -122.2927018}",(253) 435-1764,51017.80599523332,cw9DLZF9n4htMpVdrmHgkg,https://s3-media3.fl.yelpcdn.com/bphoto/h90QktVs9qTuOhAXTgxSeg/o.jpg,False,"{'address1': '15125 Meridian St E', 'address2': '', 'address3': None, 'city': 'Puyallup', 'zip_code': '98375', 'country': 'US', 'state': 'WA', 'display_address': ['15125 Meridian St E', 'Puyallup, WA 98375']}",Starbucks,+12534351764,$$,3.5,12,['delivery'],https://www.yelp.com/biz/starbucks-puyallup-21?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
31,starbucks-seattle-191,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.668458, 'longitude': -122.374727}",(206) 784-6480,51055.295632485555,EIFA32R3F_OgFqITWabYow,https://s3-media3.fl.yelpcdn.com/bphoto/x5p7LvxhFvY5tXsFxIPIEA/o.jpg,False,"{'address1': '1423 NW Market St', 'address2': '', 'address3': 'Safeway', 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['1423 NW Market St', 'Safeway', 'Seattle, WA 98107']}",Starbucks,+12067846480,$$,2.0,10,['delivery'],https://www.yelp.com/biz/starbucks-seattle-191?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
32,starbucks-seattle-299,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.666909, 'longitude': -122.376531}",(206) 783-0322,51081.92558688883,R6x6LEcVhj2_t9GSSOlGfQ,https://s3-media1.fl.yelpcdn.com/bphoto/ebTYW2frPrFC8x8ry_GGqQ/o.jpg,False,"{'address1': '5221 15th Ave NW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['5221 15th Ave NW', 'Seattle, WA 98107']}",Starbucks,+12067830322,$,3.5,32,['delivery'],https://www.yelp.com/biz/starbucks-seattle-299?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
33,starbucks-bothell-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.790007, 'longitude': -122.215596}",(425) 398-6686,51083.508418195204,Xc8Z9hxw1RD5zfl-2HZCEA,https://s3-media1.fl.yelpcdn.com/bphoto/M-D5rEgOilxizLW7Np88Lg/o.jpg,False,"{'address1': '22904 Bothell Everett Hwy', 'address2': '', 'address3': '', 'city': 'Bothell', 'zip_code': '98021', 'country': 'US', 'state': 'WA', 'display_address': ['22904 Bothell Everett Hwy', 'Bothell, WA 98021']}",Starbucks,+14253986686,$$,2.5,35,['delivery'],https://www.yelp.com/biz/starbucks-bothell-3?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
34,starbucks-seattle-289,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.639704, 'longitude': -122.399869}",(206) 298-3390,51142.47796668579,1wzNQLSbM0qSly2mdy6LTQ,https://s3-media1.fl.yelpcdn.com/bphoto/1oGwA43ovDMEwmpV57JbMg/o.jpg,False,"{'address1': '3300 W McGraw St', 'address2': 'Ste 100', 'address3': '', 'city': 'Seattle', 'zip_code': '98199', 'country': 'US', 'state': 'WA', 'display_address': ['3300 W McGraw St', 'Ste 100', 'Seattle, WA 98199']}",Starbucks,+12062983390,$$,3.5,40,['delivery'],https://www.yelp.com/biz/starbucks-seattle-289?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
35,starbucks-lake-forest-park-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.752392, 'longitude': -122.280233}",(206) 379-3734,51200.46591473928,1bn5zozet2N4Y4NYa9crTg,https://s3-media2.fl.yelpcdn.com/bphoto/hl6rXmGypER8UQoO9xYFjQ/o.jpg,False,"{'address1': '17039 NE Bothell Way', 'address2': '', 'address3': '', 'city': 'Lake Forest Park', 'zip_code': '98155', 'country': 'US', 'state': 'WA', 'display_address': ['17039 NE Bothell Way', 'Lake Forest Park, WA 98155']}",Starbucks,+12063793734,$$,3.0,43,['delivery'],https://www.yelp.com/biz/starbucks-lake-forest-park-3?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
36,starbucks-puyallup-17,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.113182, 'longitude': -122.29173}",(253) 864-4605,51379.396728997366,8dO0_9f91FZso7CIGLR54A,https://s3-media4.fl.yelpcdn.com/bphoto/txgLJASyhPyst3I16S-yCA/o.jpg,False,"{'address1': '10302 156th St E', 'address2': '', 'address3': 'Target', 'city': 'Puyallup', 'zip_code': '98374', 'country': 'US', 'state': 'WA', 'display_address': ['10302 156th St E', 'Target', 'Puyallup, WA 98374']}",Starbucks,+12538644605,$,3.0,2,['delivery'],https://www.yelp.com/biz/starbucks-puyallup-17?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
37,starbucks-seattle-393,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.73338, 'longitude': -122.310759}",(206) 363-5717,51443.46169656789,2_eL5SThaHfBBlzKpRJDuw,https://s3-media1.fl.yelpcdn.com/bphoto/5XNO0ycIaa40akmiBFLuzA/o.jpg,False,"{'address1': '1531 NE 145th St', 'address2': '', 'address3': 'QFC', 'city': 'Seattle', 'zip_code': '98155', 'country': 'US', 'state': 'WA', 'display_address': ['1531 NE 145th St', 'QFC', 'Seattle, WA 98155']}",Starbucks,+12063635717,$$,3.5,12,['delivery'],https://www.yelp.com/biz/starbucks-seattle-393?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
38,starbucks-seattle-259,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.691615, 'longitude': -122.358764}",(206) 784-9600,51446.73341221358,h4xgpbrxoaa7psiWR0PckA,https://s3-media3.fl.yelpcdn.com/bphoto/4Bbao05h62hJzQm6-5Pg2Q/o.jpg,False,"{'address1': '100 NW 85th Ave', 'address2': '', 'address3': 'Fred Meyer', 'city': 'Seattle', 'zip_code': '98117', 'country': 'US', 'state': 'WA', 'display_address': ['100 NW 85th Ave', 'Fred Meyer', 'Seattle, WA 98117']}",Starbucks,+12067849600,$$,3.0,8,['delivery'],https://www.yelp.com/biz/starbucks-seattle-259?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
39,starbucks-bothell-14,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.797616, 'longitude': -122.211818}",(425) 375-3059,51577.60279455591,sJsCtpKP5Mf9cLNBq3pbDA,https://s3-media3.fl.yelpcdn.com/bphoto/6W5ndbMV0bC8KZLfHmVuyw/o.jpg,False,"{'address1': '22020 17th Ave SE', 'address2': '', 'address3': None, 'city': 'Bothell', 'zip_code': '98021', 'country': 'US', 'state': 'WA', 'display_address': ['22020 17th Ave SE', 'Bothell, WA 98021']}",Starbucks,+14253753059,$$,2.0,28,['delivery'],https://www.yelp.com/biz/starbucks-bothell-14?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
40,starbucks-seattle-278,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.73364667, 'longitude': -122.31315}",(206) 366-2707,51600.397966911405,17FmN1rC4diyXCQSaDkD4w,https://s3-media1.fl.yelpcdn.com/bphoto/r1Hw_PVv_AAYKRAVHxs_9g/o.jpg,False,"{'address1': '14359 15th Ave NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98125', 'country': 'US', 'state': 'WA', 'display_address': ['14359 15th Ave NE', 'Seattle, WA 98125']}",Starbucks,+12063662707,$,3.0,31,['delivery'],https://www.yelp.com/biz/starbucks-seattle-278?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
41,starbucks-seattle-371,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.7147302, 'longitude': -122.3371023}",(206) 368-1058,51650.98560827984,gAXkAquaMJ18gOUfSfanxg,https://s3-media2.fl.yelpcdn.com/bphoto/wHxU499bcLNE0gyQY_CGGg/o.jpg,False,"{'address1': '1550 N 115th St', 'address2': None, 'address3': 'Northwest Hospital & Medical Ctr Lo', 'city': 'Seattle', 'zip_code': '98133', 'country': 'US', 'state': 'WA', 'display_address': ['1550 N 115th St', 'Northwest Hospital & Medical Ctr Lo', 'Seattle, WA 98133']}",Starbucks,+12063681058,,5.0,1,['delivery'],https://www.yelp.com/biz/starbucks-seattle-371?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
42,starbucks-seattle-83,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.668837, 'longitude': -122.384945}",(206) 782-2795,51732.6100794174,Ha1oRk98GMB1yixRJc6Mzw,https://s3-media3.fl.yelpcdn.com/bphoto/18Pw7Pu2RBRFZ50xFlj9TA/o.jpg,False,"{'address1': '2200 NW Market St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['2200 NW Market St', 'Seattle, WA 98107']}",Starbucks,+12067822795,$,3.5,67,['delivery'],https://www.yelp.com/biz/starbucks-seattle-83?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
43,starbucks-snohomish-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.838806, 'longitude': -122.12389}",(360) 668-5132,51839.888098977215,TlVfB8ap1tAFlu02dDZcDg,https://s3-media3.fl.yelpcdn.com/bphoto/VAhg4fPGUiP_Lvf8OookNg/o.jpg,False,"{'address1': '17408 State Route 9 SE', 'address2': '', 'address3': '', 'city': 'Snohomish', 'zip_code': '98296', 'country': 'US', 'state': 'WA', 'display_address': ['17408 State Route 9 SE', 'Snohomish, WA 98296']}",Starbucks,+13606685132,$,2.5,23,['delivery'],https://www.yelp.com/biz/starbucks-snohomish-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
44,starbucks-seattle-373,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.670323, 'longitude': -122.387292}",(206) 297-2150,51968.22883332202,_tV3dhmf1ZykUiwYM8g-HQ,https://s3-media4.fl.yelpcdn.com/bphoto/9lVdMYo8SuWXB5oBgs4qCw/o.jpg,False,"{'address1': '2237 NW 58th St', 'address2': None, 'address3': 'QFC', 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['2237 NW 58th St', 'QFC', 'Seattle, WA 98107']}",Starbucks,+12062972150,,1.0,1,['delivery'],https://www.yelp.com/biz/starbucks-seattle-373?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
45,starbucks-tacoma-17,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.253281, 'longitude': -122.438377}",(253) 572-2219,52300.681269320834,lk778yaNSZRfu0ZHNAj6ww,https://s3-media2.fl.yelpcdn.com/bphoto/c6Kuaz1ZlAPDhEhGyRJNLw/o.jpg,True,"{'address1': '1101 Pacific Ave', 'address2': '', 'address3': 'Key Bank Plaza', 'city': 'Tacoma', 'zip_code': '98424', 'country': 'US', 'state': 'WA', 'display_address': ['1101 Pacific Ave', 'Key Bank Plaza', 'Tacoma, WA 98424']}",Starbucks,+12535722219,$$,3.5,19,['delivery'],https://www.yelp.com/biz/starbucks-tacoma-17?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
46,starbucks-puyallup-22,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.155818, 'longitude': -122.359187}",(253) 537-3770,52305.502917795464,ebUeF43KDOj9DJm_d8AdQw,https://s3-media1.fl.yelpcdn.com/bphoto/rgVfB8CxE_ktJp8-jbDJzg/o.jpg,False,"{'address1': '11012 Canyon Rd E', 'address2': None, 'address3': 'Albertsons', 'city': 'Puyallup', 'zip_code': '98373', 'country': 'US', 'state': 'WA', 'display_address': ['11012 Canyon Rd E', 'Albertsons', 'Puyallup, WA 98373']}",Starbucks,+12535373770,,5.0,1,['delivery'],https://www.yelp.com/biz/starbucks-puyallup-22?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
47,starbucks-puyallup-16,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.15191, 'longitude': -122.355193}",(253) 536-4792,52316.376001841905,2ubl7kIczcaJSrEw0P4IVA,https://s3-media2.fl.yelpcdn.com/bphoto/QbZ2rtd2LWjGeqE1FE8c8w/o.jpg,False,"{'address1': '11501 Canyon Rd E', 'address2': '', 'address3': 'Safeway', 'city': 'Puyallup', 'zip_code': '98373', 'country': 'US', 'state': 'WA', 'display_address': ['11501 Canyon Rd E', 'Safeway', 'Puyallup, WA 98373']}",Starbucks,+12535364792,,1.0,4,['delivery'],https://www.yelp.com/biz/starbucks-puyallup-16?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
