,price,sqft_living,grade,lat,long,min_dist_park,closest_distance_to_top_school,closest_distance_to_great_coffee,closest_distance_to_scientology,log_school,log_coffee,log_scientology,log_park,min_dist_park_rv
4708,600000,1650,7,47.6873,-122.321,1.149136896,0.815168622,12.34020419,7.816390226,-0.204360288,2.512862565,2.05622284,0.139011136,4.56924
4709,412000,2430,8,47.3533,-122.015,0.965576408,1.18809984,18.19442731,37.40190885,0.172355257,2.901115356,3.621721742,-0.035030042,1.60379
4710,827500,1810,7,47.6885,-122.211,6.666248863,0.840086366,6.877359872,11.95580174,-0.174250575,1.928234839,2.481216662,1.897057312,2.75972
4711,300000,2890,8,47.2822,-122.34,3.081173386,17.79072338,19.73770061,37.0241753,2.878677163,2.982530544,3.611571086,1.125310494,2.76825
4712,415000,1280,7,47.5611,-122.276,4.109244562,1.03414127,9.19178099,7.138963813,0.033571392,2.218309714,1.965567642,1.413239207,2.33264
4713,750000,3410,8,47.6454,-122.316,5.325304949,0.671079261,9.854853936,3.483471559,-0.398868025,2.287964119,1.248029371,1.672469977,6.53018
4714,800000,2220,8,47.617,-122.291,5.022854529,0.781966696,7.577557408,2.75036801,-0.245943128,2.025190906,1.011734725,1.613998403,5.2162
4715,420000,1060,8,47.5427,-122.275,4.91227208,0.480622397,8.511210765,8.960714679,-0.732673354,2.141384208,2.192849987,1.59173658,2.05675
4716,266000,1120,7,47.4905,-122.179,3.331716285,3.114640796,2.60566427,17.78109736,1.136113831,0.957687641,2.878135947,1.203487572,1.60506
4717,499000,2680,8,47.7377,-121.97,2.816515649,5.593309481,12.92788281,27.31619589,1.721571148,2.559386437,3.307479782,1.035500535,1.28337
4718,440000,1770,7,47.5621,-122.394,3.104858138,0.928291677,16.56046349,7.144554706,-0.074409289,2.807018137,1.966350487,1.132968026,3.71376
4719,495000,2950,7,47.4702,-122.365,2.082872247,5.550241675,11.40751308,16.35077744,1.713841472,2.43427218,2.794275446,0.733747829,2.52814
4720,630000,1260,7,47.6809,-122.348,1.020078763,1.175804321,13.63563478,6.579814563,0.161952442,2.61268657,1.884006563,0.019879843,5.84362
4721,424000,1430,7,47.7271,-122.196,5.368629649,0.84428182,7.731271677,13.4925073,-0.169268931,2.045273361,2.602134516,1.68057269,0.43989
4722,760000,2730,9,47.7036,-122.127,1.924978743,0.6592735,2.67599532,17.96095113,-0.416616809,0.984321394,2.888200019,0.654914925,0.3308
4723,650000,3270,9,47.6256,-122.042,1.27022487,0.773815772,8.409812223,21.43626212,-0.256421455,2.129399146,3.065083979,0.239193948,2.27894
4724,248500,1720,7,47.3614,-122.119,7.566265842,3.487182504,11.58326841,32.26747591,1.249094105,2.449561678,3.474059785,2.023699662,2.65035
4725,379600,1270,7,47.5387,-122.179,5.18497219,1.258744276,5.445538254,14.01116101,0.230114617,1.694796604,2.639854227,1.645764478,1.43412
4726,538000,3260,8,47.7203,-122.323,9.014395684,0.973059745,14.95208485,10.88958525,-0.027309796,2.704850745,2.387806851,2.19882282,3.71159
4727,530000,2050,8,47.5641,-122.011,2.23071825,0.462033199,3.452244534,24.40845105,-0.772118531,1.239024609,3.194929427,0.802323619,1.39286
4728,545000,2050,8,47.5911,-122.119,6.29946849,0.143473886,2.00100568,15.86354174,-1.941602237,0.693649894,2.764023504,1.840465263,3.38605
4730,565000,1960,9,47.7484,-122.111,3.044375694,4.196708563,7.635490643,17.12800095,1.434300543,2.032807199,2.840714607,1.113295854,1.28734
4731,405100,840,6,47.6575,-122.395,1.229921488,0.466377752,15.91528127,4.661725572,-0.762759346,2.767279734,1.539385674,0.206950337,8.562
4732,502000,1300,8,47.6199,-122.116,2.84505932,1.162390209,4.787730466,15.86790298,0.15047841,1.566056493,2.764298388,1.045583918,2.98221
4733,425000,1260,7,47.5454,-121.997,3.71770959,0.558862707,3.2830088,25.97761456,-0.581851441,1.188760319,3.257235189,1.313107777,1.33225
4734,233500,1650,7,47.3916,-122.167,0.988440917,5.046790853,6.698303576,27.6207501,1.618752567,1.901854297,3.318567305,-0.011626408,0.50917
4735,287000,1710,7,47.3494,-122.171,1.066705369,6.997878442,10.72823653,31.79731216,1.945607023,2.372879193,3.459381763,0.064574804,2.34365
4736,190000,1180,7,47.2848,-122.223,3.09642632,14.92460921,17.25895564,37.55579946,2.703011475,2.848331176,3.625827813,1.130248646,2.41538
4737,666000,2780,8,47.67,-122.024,2.57575306,2.268811732,7.2731714,23.54980376,0.819256228,1.984192428,3.159117488,0.946141942,1.54551
4738,330000,950,6,47.551,-122.276,4.527784097,0.320131902,9.321835545,8.105924673,-1.139022175,2.232359556,2.092595235,1.510232658,2.06693
4740,393000,2140,8,47.3751,-122.044,3.689843266,0.707797131,15.08320469,34.14463519,-0.345597764,2.713581853,3.530605478,1.305583982,1.26643
4741,353000,1920,8,47.5003,-122.23,1.575179433,2.253909639,2.711718019,14.71236892,0.812666326,0.997582389,2.688688563,0.454369192,0.74363
4742,260000,750,6,47.552,-122.31,1.029351282,0.22239016,10.97706437,7.134856321,-1.50332196,2.395808039,1.964992114,0.02892878,0.70009
4743,680000,2060,8,47.5881,-122.165,4.995339524,0.430396082,2.080152344,12.55294784,-0.843049373,0.732441133,2.529955525,1.608505383,4.35748
4745,319000,750,7,47.7033,-122.308,6.491543727,0.3962926,12.80192035,9.835043543,-0.925602452,2.549595187,2.285951879,1.870500365,3.44266
4746,280000,1160,7,47.6339,-122.033,0.96709136,1.066300521,8.290723459,22.17616702,0.0641952,2.115137234,3.099018155,-0.03346231,2.16041
4747,220000,1050,6,47.5128,-122.374,6.155118761,0.85510529,12.84938275,11.89226955,-0.156530671,2.553295775,2.475888572,1.817284055,0.51158
4748,219000,1740,7,47.3657,-122.094,3.801167776,2.739549067,12.57707401,32.81508931,1.007793333,2.531875633,3.49088845,1.335308329,1.52261
4749,528000,2050,8,47.6194,-122.042,0.877319839,0.901881545,8.554935739,21.41090807,-0.103272092,2.146508396,3.063900515,-0.130883656,2.18792
4750,405000,1980,7,47.7353,-122.331,0.465054379,0.852117336,16.60750206,9.280175266,-0.160031043,2.809854524,2.227880433,-0.765600937,4.06754
4751,372977,1690,8,47.5518,-121.998,2.036158191,0.250180253,3.414541704,25.70076826,-1.38557361,1.228043283,3.246520885,0.711064793,1.45278
4755,800866,3180,10,47.652,-122.182,1.998203495,1.072542507,3.608378371,11.65617461,0.070032004,1.283258467,2.455836049,0.692248524,3.49097
4757,624000,1540,7,47.6728,-122.396,3.169542738,0.546599788,16.51108717,6.188598457,-0.604038393,2.804032105,1.822708641,1.153587331,8.04365
4759,310000,1050,7,47.7635,-122.262,3.024147809,2.128793218,14.10811863,7.26582216,0.755555255,2.646750421,1.983181458,1.106629336,2.56113
4760,315000,1480,7,47.4633,-122.188,2.119302159,5.437956798,2.486489289,19.86321368,1.693403402,0.910871791,2.988869462,0.751086864,1.2978
4761,675000,1010,6,47.6652,-122.202,2.710511426,0.554349971,5.105789217,10.93649352,-0.589959076,1.630375037,2.392105226,0.997137335,4.19402
4763,600000,2760,7,47.5561,-122.379,1.739523092,0.682428947,15.25364099,7.492344902,-0.382096865,2.724818228,2.01388182,0.553610991,2.91943
4765,480000,2220,8,47.4519,-122.375,4.267698083,6.143726729,11.73080557,18.48857222,1.815431517,2.462218336,2.917152823,1.451074591,3.87601
4766,196900,1270,6,47.4214,-122.316,1.327297203,9.701056513,7.511597011,21.55159093,2.272234798,2.016448094,3.070449639,0.283144696,4.90088
4767,735000,2960,10,47.7452,-122.202,0.279852604,2.35867173,9.497370896,11.72774481,0.858098634,2.251015013,2.461957385,-1.27349223,1.47636
4768,205500,1330,7,47.2619,-122.298,0.548130877,20.63015148,20.65723355,39.33262102,3.02675367,3.028065551,3.672054226,-0.601241193,1.34512
4769,357186,1210,8,47.5519,-121.999,1.832242026,0.224204588,3.349746332,25.62556538,-1.495196303,1.208884621,3.243590501,0.605540368,1.49924
4770,275000,2120,7,47.3629,-122.184,3.625974034,7.00624671,8.991106336,30.04280038,1.946802138,2.196235904,3.402623044,1.288122951,1.54014
4771,248500,2090,7,47.3095,-122.217,2.075013182,12.56257172,14.51271628,34.97893473,2.530721895,2.67502525,3.554746015,0.729967506,2.97209
4772,350000,2680,8,47.3203,-122.185,2.069227241,10.05312853,13.56842415,34.48363947,2.307883882,2.60774534,3.540484993,0.727175224,3.30334
4773,390000,1790,7,47.5302,-121.746,0.950479873,4.218619457,4.711267255,44.63777794,1.439507932,1.549956928,3.79858054,-0.050788293,2.90025
4774,390000,1950,7,47.7401,-122.258,3.173843275,2.633762979,12.29929137,9.676767119,0.968413614,2.509541649,2.26972787,1.154943243,1.03293
4775,660000,3740,9,47.6234,-122.059,6.811458274,0.996743365,7.757038474,20.15182529,-0.00326195,2.048600621,3.00329487,1.918606234,3.01232
4776,310000,1140,7,47.7407,-122.327,1.118131407,0.975221849,16.89148883,8.649811506,-0.025090296,2.826809876,2.15753753,0.111658906,3.94568
4777,717000,2480,9,47.684,-122.164,4.291944641,0.632125305,3.323800549,14.45377529,-0.458667638,1.201108872,2.670955646,1.456739926,2.01478
4778,260000,2580,7,47.397,-122.313,2.530270777,10.9423051,8.474824118,24.27191859,2.392636479,2.1370999,3.189320069,0.928326323,4.30256
4779,745000,2290,7,47.6909,-122.339,3.184037659,0.1249702,13.66380717,7.795544555,-2.079679967,2.614750524,2.05355236,1.158150095,5.11972
4780,470000,2320,7,47.763,-122.16,1.442230361,3.669437648,9.702122834,13.12878338,1.300038421,2.27234471,2.574807024,0.366190777,1.58286
4781,429000,2530,8,47.42,-122.205,6.701362059,8.577362367,2.493768388,23.56232031,2.14912645,0.913794975,3.159648839,1.902310798,1.68673
4782,220000,1400,7,47.7719,-122.309,1.454782455,0.848785588,17.443513,5.159617984,-0.163948671,2.858967832,1.640862543,0.374856374,4.2559
4783,497000,2060,8,47.6543,-122.373,1.504528591,1.084812561,14.23199742,3.661083694,0.081407217,2.655492769,1.297759195,0.40847962,7.88726
4784,716100,1640,7,47.6563,-122.351,1.130439583,0.70452206,12.72022785,3.845723561,-0.350235636,2.543193471,1.346961768,0.122606568,7.02867
4785,371000,1960,6,47.5418,-121.962,3.262954316,2.994352042,5.858393603,28.60651786,1.096727862,1.767875437,3.353634589,1.182633017,0.3801
4786,379000,3000,7,47.497,-122.088,2.516974368,2.511150968,5.987888881,22.26129081,0.920741201,1.789738909,3.102849332,0.923057532,1.36133
4788,720000,1760,7,47.6711,-122.331,3.785558718,0.143413964,11.99414713,5.865650974,-1.942019981,2.484418791,1.769113469,1.33119349,0
4789,616000,2130,7,47.5424,-122.391,4.418571502,0.277223983,15.26259811,9.173253862,-1.282929497,2.725405268,2.216292061,1.485816454,2.47009
4790,259000,1390,7,47.3786,-122.179,0.637222122,6.081310867,7.492152982,28.56446918,1.805220276,2.013856204,3.352163609,-0.450636983,0.86044
4791,538000,1400,6,47.6793,-122.393,6.946387199,0.976351107,16.57439883,6.767384878,-0.023933017,2.807859266,1.912114731,1.938221697,7.71299
4792,605000,3230,8,47.7307,-122.183,2.506395903,0.237493706,7.348861277,13.8703159,-1.437614158,1.994545373,2.62975101,0.918845826,0.33314
4793,369950,1110,7,47.7262,-122.224,5.058871392,0.8226302,9.325096601,12.29271692,-0.195248511,2.232709325,2.509006966,1.621143413,0.45037
4794,310000,1670,7,47.3834,-122.028,3.919905385,1.607175718,15.75901225,34.20587406,0.474478426,2.757412408,3.532397385,1.366067517,1.62647
4795,227500,1540,7,47.3612,-122.315,1.179849772,12.71947962,11.30928098,28.24380504,2.543134647,2.425623714,3.340874143,0.165387118,2.28977
4796,274000,2090,9,47.3178,-122.38,1.521154313,12.86240601,18.15960149,33.28789251,2.554308794,2.899199428,3.505193743,0.419469463,4.62898
4797,410000,1410,7,47.7303,-122.227,3.245997164,1.16708536,9.766726735,11.78915963,0.154509495,2.278981378,2.467180434,1.177422596,0.45625
4798,354800,1370,7,47.3867,-122.081,0.95503328,1.47667441,12.02168936,31.43074208,0.389792539,2.486712465,3.447786461,-0.046009091,0.67492
4799,650000,1910,8,47.6534,-122.409,4.22952474,1.601151526,16.82394263,4.982039308,0.470723074,2.822803028,1.605839307,1.442089632,8.64798
4800,353000,1678,7,47.3744,-122.19,3.201854094,6.99466717,7.635784912,28.68707752,1.945148026,2.032845738,3.356446761,1.163730046,1.28186
4801,224975,960,6,47.3617,-122.03,1.155653584,1.191218028,16.74213604,35.96722914,0.174976336,2.817928658,3.582608222,0.144666058,2.13559
4802,600000,2080,7,47.7435,-122.292,2.940475359,0.713662022,14.67865531,8.477879704,-0.337345788,2.686394419,2.137460384,1.078571255,2.45804
4803,437500,1790,7,47.7205,-122.168,3.338184496,1.066893637,5.760535134,15.46556408,0.064751283,1.751030376,2.73861588,1.205427095,0.95843
4804,567000,2540,9,47.7042,-122.236,0.841173495,1.813327152,9.08969611,12.05358207,0.595163363,2.207141476,2.489361883,-0.172957344,1.38512
4805,225000,1790,7,47.3961,-122.308,0.635551633,11.33044024,8.22601426,24.3916553,2.427492931,2.107301603,3.194241078,-0.453261944,4.16094
4808,370000,900,6,47.6918,-122.361,4.173074576,0.213688593,15.09234085,7.719162615,-1.543235497,2.714187387,2.043705889,1.428653073,5.9973
4809,675000,1900,8,47.6579,-122.197,2.765173433,0.324051778,4.246802483,10.88197402,-1.126851966,1.446166343,2.387107661,1.017103357,4.12228
4810,285000,1440,7,47.5468,-122.293,0.662437292,0.634528006,9.69690283,8.021107588,-0.454873854,2.271806539,2.082076516,-0.41182938,1.23157
4811,310000,2070,7,47.425,-122.186,2.174213893,7.551933851,3.053273543,23.65731618,2.02180367,1.116214308,3.163672419,0.776667171,0.95426
4812,475000,2240,7,47.7161,-122.17,1.688692493,1.545611615,5.48774376,15.70926442,0.435419699,1.702517198,2.754250629,0.523954557,1.05459
4813,410000,3320,7,47.4011,-122.164,3.494305285,4.972987427,6.038294245,26.77659413,1.604020751,1.798121562,3.287528153,1.251134582,0.92517
4814,895000,1950,8,47.639,-122.347,1.128456129,0.250768319,11.95326746,2.125811367,-1.383225798,2.481004669,0.754153549,0.120850441,6.69753
4815,375000,1240,6,47.714,-122.283,1.764897568,0.498206526,12.55986884,11.49701281,-0.696740576,2.530506718,2.442087246,0.568092653,2.06664
4816,349000,1830,7,47.3573,-122.016,3.503288527,1.330850345,17.89759777,37.00868317,0.285818095,2.884666501,3.611152565,1.253702106,1.60342
4817,650500,1740,8,47.6115,-122.292,1.222036345,0.224272165,7.70376536,2.696296228,-1.494894944,2.041709217,0.991879064,0.200518603,4.83689
4818,760000,1410,7,47.5974,-122.195,1.572984717,0.473430701,2.540809558,10.13166778,-0.747749732,0.932482754,2.315665942,0.452974908,5.24725
4819,480000,2050,7,47.5808,-122.394,1.87746173,0.312938406,15.90457157,5.24319504,-1.161748895,2.766606588,1.656931053,0.629920721,4.32474
4820,689000,3220,10,47.5786,-121.995,2.261648459,0.406068964,5.461169468,25.2654356,-0.901232271,1.697662955,3.22943728,0.816093954,0.60457
4821,415000,1960,6,47.5576,-122.317,1.740437168,0.349134825,11.78378735,6.438352464,-1.052297114,2.466724633,1.862272679,0.554136328,0.95006
4822,195000,1070,7,47.3249,-122.207,5.5489616,10.83337206,12.8359252,33.51319274,2.382631375,2.552247896,3.511939175,1.713610811,2.66898
4823,318000,2820,7,47.4715,-122.33,2.255513677,5.445039934,8.981552413,15.96419916,1.69470509,2.195172742,2.770348663,0.813377742,2.3746
4824,404000,4060,9,47.3059,-122.108,4.394988652,7.65542862,17.13121484,38.1351052,2.03541502,2.840902229,3.641135254,1.480464949,2.98172
4825,339950,800,6,47.5518,-122.277,2.474822705,0.301251152,9.437100074,7.991977856,-1.199810969,2.244648737,2.078438271,0.906168759,2.03571
4826,215000,1260,7,47.1946,-122.003,2.840560792,17.39937534,31.81483055,52.74972877,2.856434306,3.459932551,3.965558631,1.044001495,1.79555
4827,339900,2420,8,47.3199,-122.186,3.898181791,10.13545585,13.59768371,34.50267041,2.316039756,2.609899463,3.541036724,1.360510237,3.30726
4828,285000,810,7,47.6939,-122.184,3.737356358,0.813458385,5.033840501,13.874731,-0.206460509,1.616183212,2.630069272,1.318378505,2.25723
4829,550000,1600,7,47.655,-122.358,3.383324878,0.575804642,13.17536928,3.634234184,-0.551986839,2.578349123,1.29039841,1.218858918,7.3327
4830,430000,1350,7,47.6953,-122.332,3.184469257,0.794723204,13.535744,8.394589018,-0.229761396,2.60533389,2.127587334,1.158285637,4.68592
4831,219000,970,6,47.3165,-122.325,2.388760822,15.35631334,15.84584003,33.19896964,2.731526682,2.762907007,3.50251884,0.870774747,2.70136
4832,555000,1780,7,47.6859,-122.395,5.341812322,0.589846465,17.01400924,7.507685518,-0.527893004,2.834037077,2.015927232,1.675564982,7.60862
4833,233000,1350,7,47.3609,-122.053,2.654614163,2.114423821,15.34098519,34.9910157,0.74878235,2.730528018,3.555091334,0.976299319,1.56671
4834,248000,1840,8,47.3364,-122.318,3.896712409,14.16808396,13.67975367,30.99398512,2.650991826,2.615916906,3.433793157,1.360133226,1.87433
4835,454000,2550,8,47.4673,-122.363,5.954038797,5.883533431,11.17228013,16.64391434,1.772157505,2.413435722,2.812044645,1.784069779,2.68554
4837,359000,2430,8,47.4546,-122.211,2.799248372,6.248705354,1.758867234,19.87325427,1.832374299,0.564669985,2.989374821,1.029350943,2.10554
4838,407500,2740,7,47.7352,-122.297,1.633597862,0.578969121,14.59717918,9.320381543,-0.546506135,2.680828303,2.232203566,0.49078486,2.50359
4839,224000,1560,7,47.3427,-122.281,1.285082638,14.6111641,11.75341215,30.48673361,2.681785901,2.464143594,3.417291626,0.250823026,0.26503
4840,210000,1040,7,47.5078,-122.337,6.935866078,1.862894786,10.02988307,11.94771037,0.622131614,2.305568944,2.480539659,1.936705931,0.43503
4841,261000,1820,7,47.3833,-122.093,0.785059378,0.912553777,11.44893494,31.21972949,-0.091508261,2.437896707,3.44105025,-0.241995923,1.09944
4842,719000,1833,9,47.6827,-122.325,2.483701616,0.479839276,12.28271826,7.229597992,-0.734304073,2.508193255,1.978183432,0.909750034,4.91455
4843,440000,2160,8,47.5661,-122.375,4.077459094,1.206037606,15.11225896,6.345256913,0.18734028,2.715506266,1.847707591,1.405474023,3.02556
4844,525000,2100,9,47.4347,-121.417,6.867955832,22.37773044,28.70698238,71.25257373,3.108066288,3.357140382,4.266230941,1.926866512,16.18723
4845,375000,1370,7,47.7302,-122.197,5.793551866,1.156175343,8.022268059,13.18550536,0.14511744,2.082221182,2.579118147,1.756745552,0.54716
4846,428000,1414,8,47.5423,-122.189,3.710638593,1.090591926,5.575972391,13.17230552,0.0867206,1.718466722,2.578116559,1.311203989,1.47758
4848,199950,1550,7,47.3098,-122.218,2.620898945,12.59188052,14.47838274,34.92872111,2.533052203,2.672656691,3.553309445,0.963517368,2.93621
4849,840000,2100,8,47.6359,-122.3,7.503076884,0.455899829,8.430760639,3.105164748,-0.785482167,2.131886998,1.133066773,2.015313188,6.41729
4850,285000,1160,7,47.1937,-121.98,1.606222222,17.78449207,32.8236258,53.66071237,2.878326845,3.491148555,3.98268112,0.473884976,1.10418
4851,330000,3597,7,47.3002,-122.282,6.370955673,16.96290942,16.23113264,35.17818931,2.831029161,2.786931166,3.560426269,1.851749485,0.51968
4853,320000,2190,8,47.3709,-122.285,1.663416519,14.05024645,9.108593648,27.33722402,2.642639937,2.209218325,3.308249291,0.508873631,2.20224
4854,382500,1040,7,47.5253,-122.043,5.875522809,1.107181964,1.650011691,23.567501,0.101818016,0.500782373,3.159868687,1.770795045,1.73163
4856,596000,2270,8,47.5599,-122.142,6.067388816,0.600394872,2.240051935,15.20951389,-0.510167721,0.806499051,2.721921146,1.802928334,2.32546
4857,220000,1950,8,47.2957,-122.37,1.643101745,15.39460687,19.62322811,35.65419708,2.734017245,2.976713972,3.57386687,0.496585764,4.33817
4858,325000,1880,8,47.4206,-122.183,1.940957011,7.11300598,3.521323781,24.19583751,1.961924936,1.258836993,3.186180615,0.663181156,0
4859,679950,2850,9,47.5835,-121.996,1.225944143,0.491401932,5.856302598,25.1083472,-0.710492887,1.767518448,3.223200348,0.203711276,0.87704
4860,175000,1160,7,47.7149,-122.318,0.841275436,0.824488307,14.25568293,10.78032384,-0.19299232,2.65715563,2.377722606,-0.172836162,3.56165
4861,268000,1370,7,47.3338,-122.341,6.55570506,13.12108622,14.91411743,31.29098844,2.574220571,2.702308243,3.443330147,1.880335672,2.96519
4862,715000,3260,10,47.6436,-121.997,0.501727035,2.292747986,10.06153755,24.97511898,0.829751092,2.308719991,3.217880088,-0.689699062,1.93461
